protein_id,log2FC_2019,padj_2019,neg_log10padj_2019,DAP_2019,log2FC_2022,padj_2022,neg_log10padj_2022,DAP_2022,mean_log2FC,fisher_combined_padj,neg_log10padj,DAP
Td00001aa022642_T001,0.296310560708092,0.112308850219781,0.949586018892882,NS,-0.0692832627612777,0.561851843299499,0.250378189982967,NS,0.11351364897340714,0.3541934461420822,0.4507594790879603,NS
Td00001aa022669_T001,-0.608232280044003,0.00332955623991744,2.47761364499143,NS,-0.169356390150073,0.17360481618355,0.760438230697971,NS,-0.388794335097038,0.013521414765909812,1.8689778651338365,NS
Td00001aa022677_T002,0.175045486110914,0.819217386293909,0.0866008392156816,NS,-0.0171202770037733,0.999999904894215,4.13039197904817e-8,NS,0.07896260455357035,0.9996572672230563,1.4887246698859125e-4,NS
Td00001aa022679_T001,0.273814244587037,0.560482236474237,0.251438147071626,NS,-0.227267696166913,0.125410990762187,0.901664401159165,NS,0.023273274210062006,0.3767843001855412,0.42390720164571394,NS
Td00001aa022688_T001,0.189033824390017,0.878755729364212,0.0561318304237263,NS,-0.163249685032486,0.758353538425341,0.120128282504904,NS,0.012892069678765508,0.9817003245384045,0.008021065432822973,NS
Td00001aa022696_T001,-0.403541860441014,0.140639529282946,0.851892595840847,NS,-0.278386337200967,0.00544312874324967,2.26415139343937,NS,-0.3409640988209905,0.016847073178675297,1.7734755376862905,NS
Td00001aa022720_T001,-0.83650126771712,0.00319966867079775,2.49489499102203,NS,-0.619663378578301,1.7987061867545e-4,3.74503977155846,NS,-0.7280823231477105,5.4659657709429684e-5,4.262333092280595,NS
Td00001aa022737_T001,-0.140825544133565,0.519229094365342,0.28464098036734,NS,-1.18020630298301,2.41224974799323e-7,6.61757773029627,Down,-0.6605159235582876,1.556053807392582e-5,4.807975389448098,NS
Td00001aa022786_T001,-0.362157939675895,0.225155143462664,0.64751812752877,NS,-0.768569190607603,0.00214211605882232,2.66915700299965,NS,-0.565363565141749,0.011893412336442455,1.924693524164087,NS
Td00001aa022792_T002,-0.172993990361023,0.407486097067847,0.389887204273009,NS,-0.309817362248371,1.95924792695569e-6,5.70791060407883,NS,-0.241405676304697,7.110147696177706e-5,4.148121377755641,NS
Td00001aa022796_T001,-0.098505544952425,0.753169499115507,0.12310727579563,NS,-0.108508888879139,0.977673601623254,0.00980611113628446,NS,-0.10350721691578199,0.9963807869145537,0.0015746555006842815,NS
Td00001aa022808_T001,-0.937878288092203,0.0155480774849152,1.80832330369891,NS,0.13284833266971,0.980857599589449,0.00839403869703957,NS,-0.4025149777112465,0.14927331662491475,0.8260178177153182,NS
Td00001aa022827_T001,0.333423733725192,0.367591185830995,0.434634910753975,NS,0.254417923349166,0.00549862487495026,2.25974590757692,NS,0.29392082853717905,0.034624114214618355,1.4606213282993108,NS
Td00001aa022834_T001,1.14730669878029,0.0251293792998228,1.59981823842657,Up,-0.365628455519735,0.185817236891999,0.730914002183796,NS,0.3908391216302775,0.0642128698211252,1.1923779200285725,NS
Td00001aa022835_T002,-0.209227962138,0.299587615786355,0.523476143265001,NS,0.19949572612232,0.990456564706974,0.00416456517510387,NS,-0.004866118007839995,0.7722352591026339,0.11225037302519819,NS
Td00001aa022862_T001,0.0717626693000913,0.931492854103218,0.0308204724214632,NS,0.0580878795029877,0.990734109505828,0.00404288463523369,NS,0.0649252744015395,0.9999558984015862,1.9153503187400002e-5,NS
Td00001aa022878_T002,0.202887833470143,0.328398974249272,0.483598208064706,NS,0.620438353611092,1.45593661662874e-6,5.83685753137433,NS,0.4116630935406175,4.679940632935499e-5,4.329759656103665,NS
Td00001aa022889_T001,0.117695042669755,0.44161921383102,0.354952039718935,NS,0.0412328391840161,0.989987207781691,0.00437041714559775,NS,0.07946394092688555,0.8854806432305719,0.0528209281272477,NS
Td00001aa022902_T001,0.0482361856528476,0.764345023600612,0.11671055762634,NS,0.0234857627709416,0.990039540070348,0.0043474602595668,NS,0.0358609742118946,0.9990517914532815,4.11997100002581e-4,NS
Td00001aa022954_T001,-0.215914857265243,0.319719556105226,0.495230798670961,NS,-0.873478139828026,0.018758067000114,1.72681191725956,NS,-0.5446964985466345,0.07694953900928653,1.1137939776040784,NS
Td00001aa022963_T002,1.33799646351502,0.00160898566552741,2.79344782501848,Up,1.31352796819334,5.46964212795849e-12,11.2620410880975,Up,1.32576221585418,1.1384958260660313e-11,10.943668557248937,Up
Td00001aa022969_T001,3.6585542606509,0.0223944215118042,1.64986015168217,Up,3.00185831055543,5.300464223326959e-19,18.2756860925124,Up,3.330206285603165,1.1148002001253804e-16,15.952802961995564,Up
Td00001aa023035_T004,0.150559676575381,0.715402362665135,0.14544962989751,NS,0.101683214963362,0.0144878832985077,1.83899506096969,NS,0.1261214457693715,0.11346660023386747,0.9451319575792029,NS
