protein_id,log2FC_2022,padj_2022,DAP_2022,log2FC_2019,padj_2019,DAP_2019
Td00001aa011228_T001,-0.39568505670764365,7.531348294671059e-5,NS,-0.579921884020626,4.7993920492952e-4,NS
Td00001aa011250_T001,-0.03841612812045019,0.21374068237293709,NS,0.0758748669751276,0.57423972446734906,NS
Td00001aa011263_T001,-0.09252787566647418,0.2504446088671834,NS,0.423309237242387,0.0983026626797518,NS
Td00001aa011277_T002,-0.6144183549809479,4.202866837125029e-5,NS,-0.432454552356253,0.0089559391944098,NS
Td00001aa011280_T002,-0.45169599252457876,1.2214437486799607e-6,NS,-0.662003536484984,0.010031071737538,NS
Td00001aa011286_T001,0.4520835940485998,0.07845126581372841,NS,0.470927257475127,0.443499114145047,NS
Td00001aa011312_T002,-0.12793328062492698,0.21225647347289617,NS,-0.50635266602479,0.0459623714977406,NS
Td00001aa011332_T004,-0.4596622903806718,0.02615353798422192,NS,-0.380821783940931,0.0737357038118743,NS
Td00001aa011350_T001,-0.06456471448072096,0.38775851383640214,NS,-0.210896782498619,0.523754685917171,NS
Td00001aa011352_T002,-0.16492416598900175,0.012249327292987458,NS,-0.239566125329888,0.146304464415032,NS
Td00001aa011353_T002,-0.3503435452315169,0.44368073243172396,NS,0.246104009883917,0.204480541751739,NS
Td00001aa011371_T001,1.652835769325982,0.007504201776041305,Up,0.211635253327149,0.629582760687517,NS
Td00001aa011427_T001,-1.3774362883076283,0.014945376006731138,Down,-1.200912693926,0.2717759477689,NS
Td00001aa011430_T003,1.3108017410618529,2.7782384562515016e-4,Up,0.644317778337577,0.334720058177693,NS
Td00001aa011438_T001,0.5366066544911058,3.458860951892682e-4,NS,0.146655222119465,0.834429471689841,NS
Td00001aa011457_T001,0.03567885937013274,0.0672764813284792,NS,0.297484915710575,0.486625559561415,NS
Td00001aa011468_T001,-0.003690990450077051,0.8474294188614027,NS,-0.096961729887088,0.554462652831874,NS
Td00001aa011477_T001,-0.23536877851131144,2.3904275380285414e-4,NS,0.264236151043547,0.788088826073363,NS
Td00001aa011506_T001,0.0010575851950152284,0.4564742542577979,NS,0.22650852980868,0.108544917423836,NS
Td00001aa011551_T001,-0.3313915243369369,0.12588095029283314,NS,0.465713319595964,0.73608630685701,NS
Td00001aa011555_T005,-0.36604453743865834,5.366427515732037e-4,NS,-0.254977850962736,0.133812310109182,NS
Td00001aa011564_T001,0.042986158632559064,0.14441720572222308,NS,0.0524158941511385,0.864862066071142,NS
Td00001aa011566_T001,-0.43665399910913266,0.004738836550802594,NS,-0.0159575739029762,0.453353698006571,NS
Td00001aa011571_T001,0.32300805763783597,0.07464114292759134,NS,0.489542935642474,0.384399913330384,NS
Td00001aa011576_T001,-0.10136829413181098,0.6585414094274027,NS,0.211635253327149,0.930892453929169,NS
Td00001aa011609_T003,-0.14979373283727285,0.30269899858307125,NS,0.395062799517578,0.137987361277016,NS
Td00001aa011659_T002,0.05702143086197719,0.011608687464637477,NS,-0.253257284222264,0.134541574435613,NS
Td00001aa011674_T001,0.2964631567944185,0.05646031827169229,NS,0.788268082866837,0.0180693858695782,NS
Td00001aa011675_T004,0.13940822023168178,0.050949549083078284,NS,0.0935601761623378,0.573077739701444,NS
Td00001aa011732_T002,-0.4831960440469866,0.005179816665676248,NS,0.351628329102782,0.114252349005605,NS
Td00001aa011748_T001,-0.2676467445137006,0.29548469981913994,NS,0.070389327891398,0.913559408957987,NS
Td00001aa011779_T001,0.3969746203475019,2.1099562509304678e-4,NS,0.476122419880152,0.21749246960389,NS
Td00001aa011866_T001,0.11327829139561173,0.039336020458695255,NS,-0.295128035543647,0.167173612046133,NS
Td00001aa011875_T002,-0.9878838373202626,2.3974962208110126e-6,NS,-0.763660460831626,0.00573754633518637,NS
Td00001aa011888_T001,-0.21891848940907366,0.08685622291404138,NS,-0.214240225572989,0.18438791102819,NS
Td00001aa011890_T001,-0.21422481737768692,0.07184482674331559,NS,0.457331625485014,0.0978253270708075,NS
Td00001aa011895_T002,-0.24287055627812154,0.15105164818342234,NS,0.0114956388378294,0.810585371276017,NS
Td00001aa011900_T001,-0.27762533553046737,0.4820875395007139,NS,-0.424687669312563,0.0983026626797518,NS
Td00001aa011905_T003,-0.08353676868237792,0.05755688866258695,NS,-0.481968507397831,0.722668003855303,NS
Td00001aa011919_T001,-0.1655519655456181,0.011243358486661493,NS,-0.112474729258412,0.689410505610952,NS
Td00001aa011925_T001,0.08071909338909823,0.6094381364169088,NS,-0.349235440883098,0.0509077450826476,NS
Td00001aa011930_T003,-0.2579233655406268,0.014222580668307316,NS,-0.232768962976124,0.50899668222589,NS
Td00001aa011935_T001,0.4190036402488886,0.003733991495770966,NS,-0.0619024389259069,0.505972791765988,NS
Td00001aa011954_T001,1.3167542272929622,5.144376389431394e-5,Up,1.26423615104355,1.0532048504245e-4,Up
Td00001aa011955_T001,-0.2797398181342909,0.1096791987182804,NS,0.190298791626595,0.0897927890270444,NS
Td00001aa011973_T001,0.025911524247349146,0.050688553384396755,NS,-0.0664273617389761,0.401927730476622,NS
Td00001aa011975_T001,-0.19601794554202742,0.12488234843344169,NS,0.0243196791954129,0.559987771022887,NS
Td00001aa012020_T001,-0.28912651303004094,0.20398156213733493,NS,-1.58640591759082,2.2962778700067e-4,Down
Td00001aa012022_T001,0.1966891139752067,0.054467968481989405,NS,0.390667685559667,0.759591499988218,NS
Td00001aa012060_T001,-0.6480821405049961,0.0011173774702673155,NS,-0.192645077942396,0.31914720189914503,NS
Td00001aa012064_T002,-5.662492700119802e-4,0.9373433206325247,NS,-0.237863830098888,0.321343335560564,NS
Td00001aa012077_T002,-0.2603282893370933,0.2573561189441611,NS,-0.0247366783215064,0.838522534001686,NS
Td00001aa012095_T001,-0.39325779781624465,4.4755442000860506e-4,NS,0.00863030514344006,0.979430603859808,NS
Td00001aa012101_T001,-0.1314328087980673,0.6277811065451503,NS,-1.09850554495243,0.00655262911591938,Down
Td00001aa012104_T002,8.416633862320889e-4,0.6950842894301871,NS,-0.45600928033515,0.0201870729356557,NS
Td00001aa012106_T002,0.35691917939086104,0.0021504473332711895,NS,0.255802836602718,0.376056884325958,NS
Td00001aa012113_T003,0.10205639809018892,0.5987940002764104,NS,-0.648371670897218,0.109221888980339,NS
Td00001aa012163_T001,-0.49537648217671876,8.955311831145309e-4,NS,0.27500704749987,0.129465460449932,NS
Td00001aa012166_T002,-0.2719514580392072,0.02595363239983975,NS,0.063502942306158,0.651470716101149,NS
Td00001aa012180_T001,0.10085918629390551,0.3519747283188618,NS,0.637842060324105,0.0795126176395933,NS
Td00001aa012190_T003,-0.23822208313351054,0.09068268756968825,NS,-0.795859283219775,0.0406254427925816,NS
Td00001aa012238_T002,-0.43948202335592207,0.016211981137024472,NS,-0.0350469470992008,0.309513104014929,NS
Td00001aa012247_T002,0.4628771296507986,0.033290200184117165,NS,0.102993993323326,0.990302747367586,NS
Td00001aa012250_T002,-0.18150716157810504,0.083173789182226,NS,0.0440443327060212,0.99204001255029,NS
Td00001aa012271_T001,-1.269485752453001,3.0917574059904285e-7,Down,-1.13923579737117,0.0102541491831815,Down
Td00001aa012276_T001,-0.5793981275444705,1.4996121246838002e-4,NS,-0.45205668870965,0.00677164230814281,NS
Td00001aa012294_T001,-0.39098870338993236,0.04545653526819144,NS,-0.0634091701760615,0.778695499458094,NS
Td00001aa012295_T003,-0.3681986638438022,0.01636273226439342,NS,-0.281035664240461,0.120365363068495,NS
Td00001aa012388_T003,0.051357697376446555,0.18949591817749484,NS,0.618238655595455,0.0414526018082108,NS
Td00001aa012396_T001,-0.32233157598677836,0.013715100735186322,NS,-0.951763814347152,0.0167574458620987,NS
Td00001aa012440_T003,-0.5945554595843888,8.718877579182453e-4,NS,-0.320125852253377,0.143454367778783,NS
Td00001aa012521_T002,-0.7731274226154672,0.0011967132339029986,NS,-0.907792561902911,7.3677966493859e-4,NS
Td00001aa012562_T001,-0.21313266161746827,0.03376441259967127,NS,-0.459972730742493,0.16476836317937,NS
Td00001aa012567_T004,-0.5027042876558624,0.19820687708092719,NS,0.261831658752137,0.689410505610952,NS
Td00001aa012570_T003,-0.060208573865914584,0.5771949602089581,NS,-0.375197234747053,0.476120825921992,NS
Td00001aa012579_T001,-0.7490781197480203,0.026195707353526856,NS,-0.349235440883098,0.41976922927801,NS
Td00001aa012606_T003,-0.2606844847695085,0.0333565717674589,NS,-0.935117148415146,0.079564740860049707,NS
Td00001aa012623_T002,-0.13961230306552838,0.17421354022611016,NS,0.607862902831235,0.131956511740306,NS
Td00001aa012628_T001,0.6270661848764202,3.779944759078702e-5,NS,1.01792190799726,0.0174694089197057,Up
Td00001aa012677_T001,0.001347707465062466,0.36010612217427435,NS,0.771463058365651,0.0277841797346979,NS
Td00001aa012705_T001,-0.5094204901635103,0.0012337429648991217,NS,0.063502942306158,0.410249102357835,NS
Td00001aa012719_T001,3.491159466604232,4.050956404341082e-5,Up,1.87617311443746,0.0614640483326249,NS
Td00001aa012729_T001,0.10430589983216486,0.7890490855090482,NS,-0.0892673380970874,0.779304646947189,NS
Td00001aa012773_T001,-0.2717086058548539,0.12357589753983629,NS,0.447843644362086,0.113018860334779,NS
Td00001aa012774_T003,0.093351492015914,0.5045456878763434,NS,0.471967787661516,0.0295492962928029,NS
Td00001aa012779_T002,-0.03406758672382668,0.07775139072206931,NS,0.171206827418142,0.360170228598774,NS
Td00001aa012790_T002,-9.840415067908386e-4,0.9466928337932952,NS,0.388465097283154,0.528226865596574,NS
Td00001aa012808_T001,0.37000715946037505,1.2259805000178886e-4,NS,0.10701824988212,0.419165262743159,NS
Td00001aa012809_T001,1.1324365273314931,1.5712261106698005e-5,Up,0.82130203988953,0.0105862701197153,NS
Td00001aa012816_T003,0.3258581881668653,8.594612333254594e-5,NS,0.133563525741106,0.992671701281292,NS
Td00001aa012823_T001,0.32141877705772653,0.0026254789889050404,NS,-0.117161344232749,0.580902905605771,NS
Td00001aa012842_T001,-0.1127608929225794,0.3363844590401722,NS,-0.428565884123491,0.402833119736469,NS
Td00001aa012843_T001,-0.7797034688556472,1.8989152990114721e-4,NS,-0.708396441969435,7.1933989095881e-4,NS
Td00001aa012879_T001,-0.00964778590234824,0.528971703727801,NS,-0.434402824145775,0.348044464674528,NS
Td00001aa012911_T004,0.8202947613109746,0.1209775780081675,NS,0.407080775450501,0.941844840199809,NS
Td00001aa012978_T002,-0.14204179867853312,0.286641408740317,NS,-0.199255376063222,0.528957269967905,NS
Td00001aa013007_T002,-0.287050203256984,0.43153254272021563,NS,0.286881147788162,0.984290428867193,NS
Td00001aa013013_T001,-0.06278723392569156,0.5961991165734661,NS,-0.0335695326937018,0.366340888642766,NS
Td00001aa013076_T002,-0.2334936176842651,0.02082633766247336,NS,0.0731347046302154,0.696698245962416,NS
Td00001aa013095_T001,-0.04746181855192188,0.1801760199693136,NS,-0.305788392232109,0.373417939172216,NS
Td00001aa013106_T001,-0.05193977162606973,0.7088032059692893,NS,-0.190997225060914,0.195765481218385,NS
Td00001aa013127_T001,0.2385026779149514,0.0034363326932536054,NS,0.199122642013601,0.523677133373711,NS
Td00001aa013141_T001,0.6016248979789938,0.0172906054525251,NS,0.16349873228288,0.725105927057341,NS
Td00001aa013158_T001,-0.12094425431992686,0.09480721124607545,NS,0.0758748669751276,0.888137490397284,NS
Td00001aa013176_T001,-0.06066259427598207,0.4278006102392387,NS,0.142740172116082,0.441493200866856,NS
Td00001aa013204_T001,-0.1537813065040144,0.18387041506633625,NS,-0.813499442355505,0.0162341273004227,NS
Td00001aa013205_T001,-0.3612253353368014,7.483708898149185e-5,NS,-0.356605546520108,0.170616863124524,NS
Td00001aa013262_T003,0.42232945098645325,0.865006557394829,NS,-0.744197163397282,0.0553267463841526,NS
Td00001aa013293_T002,0.0896031500898326,0.08999169596421581,NS,-0.569179503480228,0.145140739194868,NS
Td00001aa013332_T001,-0.3945131385942109,0.06722935614763641,NS,-0.785875194647153,0.0266147012720884,NS
Td00001aa013334_T008,0.545579997409913,3.3465973258735334e-6,NS,0.470927257475127,0.0239760971056178,NS
Td00001aa013344_T002,-0.3738124953196761,1.1241238606841229e-4,NS,-0.186064929518683,0.235305971025344,NS
Td00001aa013359_T001,0.49258376879050986,0.008408470217960505,NS,0.192825403552391,0.562085457482032,NS
Td00001aa013413_T002,-0.02493495739347337,0.813623304373184,NS,-0.318325858207167,0.620923504632098,NS
Td00001aa013419_T005,-0.007734668337968119,0.014100789902199625,NS,-0.0588936890535686,0.751812364845154,NS
Td00001aa013433_T002,1.7526367872322573e-4,0.6978098546248735,NS,-0.0588936890535686,0.842372374996964,NS
Td00001aa013454_T002,0.3307859273941436,0.16417728193439524,NS,-0.222632890549587,0.47389288754734,NS
Td00001aa013466_T001,-0.4368708431531236,0.012751149562649293,NS,-0.267079617891743,0.996932088628259,NS
Td00001aa013477_T003,-0.6636011713467567,3.006940137678156e-6,NS,-0.356605546520108,0.030727311797487,NS
Td00001aa013480_T001,-1.2513962917893824,6.341167849884088e-4,Down,-1.31832585820717,0.0500928933443491,NS
Td00001aa013482_T002,-0.4371732836755724,1.955940279731077e-5,NS,-0.375197234747053,0.00260206920620619,NS
Td00001aa013498_T003,-0.25269236933078665,0.0026254789889050404,NS,-0.512513650651464,0.33464748127864,NS
Td00001aa013516_T003,0.1342711101997294,0.21258348788830522,NS,-0.267079617891743,0.299497434084827,NS
Td00001aa013521_T002,-0.17429320099686565,0.0888827537764417,NS,0.0894981508391026,0.745203862766715,NS
Td00001aa013532_T001,-0.5335446854566398,7.803992450512717e-5,NS,0.0482361856528476,0.813626830424242,NS
Td00001aa013562_T001,-0.07853541488409883,0.9821717068996174,NS,0.259423152281415,0.561358878946296,NS
Td00001aa013579_T002,0.01815230913929258,0.3732829180417702,NS,0.212880566344385,0.817890767526738,NS
Td00001aa013609_T003,0.050083304998842414,0.37899073444023296,NS,0.0229004021100788,0.753169499115507,NS
Td00001aa013626_T001,-0.24186118878341112,0.0436979647597759,NS,0.150559676575381,0.787672733179103,NS
Td00001aa013660_T001,0.022976119231957214,0.5537153061790364,NS,0.037030730944967,0.957123697667127,NS
Td00001aa013672_T001,-1.1301545303533236,0.0010855952490980416,Down,-0.960159735468209,0.0260529955819875,NS
Td00001aa013673_T002,-0.8964322945365663,2.031455131675453e-4,NS,-0.946193556304206,0.011333434774629,NS
Td00001aa013674_T001,-0.776235866141619,0.03255984718987684,NS,-0.968604803724466,0.00700905780875302,NS
Td00001aa013675_T002,-0.561488470938326,8.617604076248225e-5,NS,-1.00288827932483,0.00224439767346455,Down
Td00001aa013685_T002,0.7013255875187996,1.269410625963757e-4,NS,0.526068811667588,0.172399733422553,NS
Td00001aa013686_T001,0.13300039406253047,5.369531802891021e-4,NS,-0.354759487354735,0.436194076440068,NS
Td00001aa013691_T001,-0.06641587844984274,0.6392221355726244,NS,-0.222632890549587,0.110600129707676,NS
Td00001aa013708_T001,-0.25801508184456035,0.2631338295684162,NS,0.199122642013601,0.724267174887713,NS
Td00001aa013719_T002,0.05182978923914188,0.02739647000504222,NS,0.6915341649192,0.0519108172652663,NS
Td00001aa013725_T006,1.2162366238942688,0.0028254261955652287,Up,1.41683974191283,0.0159115748199293,Up
Td00001aa013761_T001,0.02231784212490474,0.24733700141991513,NS,-0.839079811818897,0.0626143149560732,NS
Td00001aa013775_T001,-0.34894466844378064,0.0722362218636309,NS,0.094911647025467,0.859588854515533,NS
Td00001aa013783_T001,-0.45621086926736887,6.55565164552001e-5,NS,-0.147202107181229,0.161849208787871,NS
Td00001aa013790_T001,-0.009684267727275908,0.7634000385547729,NS,0.512985334813676,0.0105489079759761,NS
Td00001aa013792_T002,-0.03340897973889006,0.4321839196761708,NS,1.03562390973072,0.032514909087473,Up
Td00001aa013818_T001,0.3764362270259139,0.0032070127686391323,NS,0.235114320376357,0.302579804924458,NS
Td00001aa013819_T002,0.06484142432426407,0.46491914226050735,NS,0.0813396274519388,0.898866136619337,NS
Td00001aa013822_T002,0.11056025510180877,0.22574827758096463,NS,0.469885976274464,0.00332308050816303,NS
Td00001aa013843_T001,0.30775292374970353,0.009978543294423383,NS,0.432959407276106,0.00793310583075527,NS
Td00001aa013846_T001,-0.8763123871280837,1.7977274007931944e-4,NS,-0.360304766600418,0.297593430695963,NS
Td00001aa013887_T001,-0.5584296742518328,0.03067803248536277,NS,0.326537348139952,0.721793357843476,NS
Td00001aa013906_T003,-0.05872314660647047,0.3213723153960625,NS,-0.428565884123491,0.215903537465969,NS
Td00001aa013911_T001,-0.3750058324527123,9.852617889772276e-4,NS,-0.00723156923107586,0.810780366689953,NS
Td00001aa013924_T004,-0.21038023240072048,0.10989651443000832,NS,0.100304905795685,0.76927058834587,NS
Td00001aa013939_T002,0.02082816458064455,0.5916741277722307,NS,0.0384361816561079,0.981948643326332,NS
Td00001aa013963_T003,0.12241512168858727,0.05399000108860787,NS,-0.0558912008920452,0.724402087111684,NS
Td00001aa014014_T002,0.15896184592176843,0.21088389495964688,NS,0.117695042669755,0.0419580216432743,NS
Td00001aa014017_T001,-0.006405183136521117,0.22533296290596927,NS,-1.11716134423275,0.0506654175357599,NS
Td00001aa014018_T001,-0.5566970517605287,0.003609826304407436,NS,-0.140825544133565,0.52948037033982,NS
Td00001aa014068_T004,-0.23420816153454238,0.084827875738404307,NS,0.353887836284907,0.0401285388245893,NS
Td00001aa014113_T001,-0.3172001913178586,5.829419919297711e-5,NS,-0.0499049058263139,0.764999202930476,NS
Td00001aa014127_T001,0.26932650555497756,0.06943173959542456,NS,0.146655222119465,0.150764242041905,NS
Td00001aa014170_T002,0.40728411143843485,0.03232573049580103,NS,1.59836520532364,0.0272056441957435,Up
Td00001aa014171_T001,-0.18535419553086116,0.006973411711257381,NS,-0.227692025041597,0.45056441207497,NS
Td00001aa014173_T003,-0.291213660396597,0.12421379201842915,NS,0.150559676575381,0.673541392862976,NS
Td00001aa014184_T002,-0.061552868040583665,0.003460537832425255,NS,-0.330973234490369,0.19443368352069,NS
Td00001aa014188_T006,-0.058397833185561875,0.4878045683349599,NS,-0.805912947883698,0.0317768797252156,NS
Td00001aa014189_T002,0.13400502353425203,0.4433262147096381,NS,-0.00288827932482651,0.778695499458094,NS
Td00001aa014206_T001,-0.07025098267231018,0.1884551307328018,NS,0.297484915710575,0.05530234040847,NS
Td00001aa014214_T001,0.06789702636082913,0.6314921727778373,NS,0.0271540515037266,0.582652822077117,NS
Td00001aa014231_T001,-1.1643220348161272,8.681997631324855e-4,Down,-0.380821783940931,0.462041743529741,NS
Td00001aa014246_T001,-0.4146271866582994,0.0018872018242932082,NS,-0.524915117051217,0.0689097355373841,NS
Td00001aa014253_T001,0.2599311638264552,0.651663591355606,NS,0.833497336859835,0.0538121263942951,NS
Td00001aa014265_T001,0.47695399004732403,0.11077983376512356,NS,-0.194294815161489,0.282064711080381,NS
